block_code,inbound_factory,outbound_factory,inbound_date,outbound_date,length_m,width_m,height_m
B016768,1dock-P-no-7,2dock-f-no-1,2027-02-18,2027-02-22,2,8.4,15.8
B016769,1dock-P-no-7,wharf-f-no-2,2027-02-18,2027-02-22,6.2,13.5,3
B016770,1dock-P-no-7,wharf-f-no-5,2027-02-18,2027-02-22,5.1,8.3,6.1
B016771,1dock-P-no-7,2dock-f-no-1,2027-02-18,2027-02-22,5,13.4,9.2
B016772,2dock-P-no-1,e4-f-no-3,2027-02-18,2027-02-22,5.3,8.4,3.1
B016773,texaco-p-no-1,texaco-f-no-2,2027-02-18,2027-02-22,12.5,17.7,4
B016774,texaco-p-no-1,1dock-f-no-1,2027-02-18,2027-02-22,6.3,17.9,3.4
B016775,1dock-P-no-2,texaco-f-no-3,2027-02-18,2027-02-23,6.5,13.7,3.9
B016776,1dock-P-no-2,wharf-f-no-5,2027-02-18,2027-02-23,7,9.7,10.1
B016777,2dock-P-no-1,wharf-f-no-2,2027-02-18,2027-02-23,4.3,10.2,6.1
B016778,2dock-P-no-3,texaco-f-no-1,2027-02-18,2027-02-23,5.2,11.6,4.4
B016779,2dock-P-no-4,e4-f-no-3,2027-02-18,2027-02-23,11,20,4.5
B016780,texaco-p-no-1,e4-f-no-2,2027-02-18,2027-02-23,6.6,17.1,4.8
B016781,texaco-p-no-1,texaco-f-no-3,2027-02-18,2027-02-23,4.8,13.2,3.9
B016782,texaco-p-no-4,texaco-f-no-1,2027-02-18,2027-02-23,18.9,8.6,3.4
B016783,1dock-P-no-7,2dock-f-no-1,2027-02-18,2027-02-24,2.4,9.6,6
B016784,texaco-p-no-3,texaco-f-no-3,2027-02-18,2027-02-24,6.9,10.4,12
B016785,1dock-P-no-2,texaco-f-no-2,2027-02-18,2027-02-26,80.2,14.1,5.9
B016786,1dock-P-no-2,wharf-f-no-3,2027-02-18,2027-02-26,4.8,8.2,10.3
B016787,2dock-P-no-1,1dock-f-no-1,2027-02-18,2027-02-26,5.8,12.2,6
B016788,1dock-P-no-1,2dock-f-no-2,2027-02-18,2027-03-01,4.5,9,7.8
B016789,texaco-p-no-3,texaco-f-no-1,2027-02-18,2027-03-01,6.2,16,3.9
B016790,1dock-P-no-1,2dock-f-no-2,2027-02-18,2027-03-08,4.9,9.4,5.2
B016791,1dock-P-no-2,wharf-f-no-3,2027-02-19,2027-02-19,20,10.6,6.5
B016792,e4-p-no-2,e4-f-no-4,2027-02-19,2027-02-19,6,12.5,4
B016793,1dock-P-no-2,2dock-f-no-1,2027-02-19,2027-02-20,6.6,8.2,7.4
B016794,1dock-P-no-7,2dock-f-no-1,2027-02-19,2027-02-20,12.8,16.4,4.2
B016795,2dock-P-no-1,wharf-f-no-5,2027-02-19,2027-02-20,4.8,13,4.8
B016796,2dock-P-no-1,texaco-f-no-1,2027-02-19,2027-02-20,17.1,10.9,8.5
B016797,1dock-P-no-1,wharf-f-no-2,2027-02-19,2027-02-21,5.3,9,4.7
B016798,1dock-P-no-1,2dock-f-no-1,2027-02-19,2027-02-21,6,12,5.8
B016799,1dock-P-no-7,wharf-f-no-3,2027-02-19,2027-02-21,3.7,10.9,3.3
B016800,1dock-P-no-1,wharf-f-no-2,2027-02-19,2027-02-22,5.8,10.4,10.4
B016801,1dock-P-no-1,e4-f-no-5,2027-02-19,2027-02-22,12.9,17.8,5.8
B016802,1dock-P-no-2,wharf-f-no-1,2027-02-19,2027-02-22,6.2,8.5,6.3
B016803,2dock-P-no-3,1dock-f-no-1,2027-02-19,2027-02-22,4.2,8.7,3.4
B016804,texaco-p-no-1,texaco-f-no-2,2027-02-19,2027-02-22,13.9,17.5,4.7
B016805,texaco-p-no-1,wharf-f-no-5,2027-02-19,2027-02-22,17.6,11.1,9.7
B016806,texaco-p-no-6,texaco-f-no-3,2027-02-19,2027-02-22,77.5,14.5,5.4
B016807,texaco-p-no-8,wharf-f-no-3,2027-02-19,2027-02-22,6.4,19.5,4.5
B016808,1dock-P-no-1,texaco-f-no-3,2027-02-19,2027-02-23,7.6,16.6,4.3
B016809,1dock-P-no-1,1dock-f-no-1,2027-02-19,2027-02-23,10.8,17.1,4.6
B016810,1dock-P-no-2,1dock-f-no-1,2027-02-19,2027-02-23,5.9,11.4,3.4
B016811,1dock-P-no-2,1dock-f-no-1,2027-02-19,2027-02-23,4.2,9.2,4.6
B016812,1dock-P-no-2,texaco-f-no-1,2027-02-19,2027-02-23,7,10.3,11.5
B016813,1dock-P-no-2,wharf-f-no-5,2027-02-19,2027-02-23,4.9,9,5.8
B016814,1dock-P-no-2,e4-f-no-1,2027-02-19,2027-02-23,8.1,15.5,4.7
B016815,1dock-P-no-7,texaco-f-no-1,2027-02-19,2027-02-23,6.9,15.5,11.6
B016816,2dock-P-no-1,2dock-f-no-2,2027-02-19,2027-02-23,6.9,10.4,4.4
B016817,texaco-p-no-3,wharf-f-no-3,2027-02-19,2027-02-23,20.7,9.4,4.9
B016818,1dock-P-no-1,e4-f-no-2,2027-02-19,2027-02-24,6.6,8.7,4.1
B016819,1dock-P-no-2,wharf-f-no-2,2027-02-19,2027-02-24,7.4,11,5
B016820,1dock-P-no-2,2dock-f-no-2,2027-02-19,2027-02-24,11.9,19.1,5.3
B016821,2dock-P-no-1,e4-f-no-5,2027-02-19,2027-02-24,19.9,10.6,3.1
B016822,2dock-P-no-2,wharf-f-no-4,2027-02-19,2027-02-24,5.5,8.6,5.7
B016823,2dock-P-no-2,wharf-f-no-3,2027-02-19,2027-02-24,5.8,12.9,5.4
B016824,texaco-p-no-1,texaco-f-no-3,2027-02-19,2027-02-24,5.9,10,8
B016825,1dock-P-no-2,e4-f-no-4,2027-02-19,2027-02-25,8.1,11.8,5.9
B016826,2dock-P-no-2,wharf-f-no-4,2027-02-19,2027-02-26,5.8,17.4,5.8
B016827,e4-p-no-9,e4-f-no-4,2027-02-19,2027-02-26,7.1,13.3,8.9
B016828,1dock-P-no-2,wharf-f-no-3,2027-02-19,2027-02-27,11.1,19.7,5.9
B016829,1dock-P-no-2,2dock-f-no-2,2027-02-20,2027-02-20,6.5,15.1,10.1
B016830,1dock-P-no-2,2dock-f-no-2,2027-02-20,2027-02-20,12.3,17.3,14
B016831,2dock-P-no-2,wharf-f-no-2,2027-02-20,2027-02-20,18.8,11,10.7
B016832,1dock-P-no-1,texaco-f-no-2,2027-02-20,2027-02-21,7.7,14.6,6.6
B016833,1dock-P-no-6,texaco-f-no-1,2027-02-20,2027-02-21,2.4,10,5.1
B016834,texaco-p-no-1,e4-f-no-5,2027-02-20,2027-02-21,4.9,12.2,3.2
B016835,texaco-p-no-1,1dock-f-no-1,2027-02-20,2027-02-22,71.6,15,4.1
B016836,1dock-P-no-2,1dock-f-no-1,2027-02-20,2027-02-23,5.8,13.6,5.8
B016837,1dock-P-no-2,e4-f-no-4,2027-02-20,2027-02-23,19.7,10.9,5.2
B016838,texaco-p-no-2,texaco-f-no-1,2027-02-20,2027-02-23,5.2,10.1,10.7
B016839,texaco-p-no-5,wharf-f-no-2,2027-02-20,2027-02-23,19.5,9.3,6.1
B016840,1dock-P-no-2,wharf-f-no-1,2027-02-20,2027-02-24,2.2,9.6,6.6
B016841,1dock-P-no-2,wharf-f-no-3,2027-02-20,2027-02-24,6.5,14.9,3.9
B016842,1dock-P-no-2,texaco-f-no-2,2027-02-20,2027-02-24,4.4,8.9,5.2
B016843,2dock-P-no-2,wharf-f-no-4,2027-02-20,2027-02-24,6.8,16.5,6
B016844,e4-p-no-1,e4-f-no-3,2027-02-20,2027-02-24,4.2,12.4,4.6
B016845,1dock-P-no-1,wharf-f-no-4,2027-02-20,2027-02-25,4.4,9.7,6
B016846,1dock-P-no-2,wharf-f-no-2,2027-02-20,2027-02-25,73,15.4,5.6
B016847,1dock-P-no-2,wharf-f-no-3,2027-02-20,2027-02-25,6.2,17.3,5.9
B016848,1dock-P-no-3,wharf-f-no-2,2027-02-20,2027-02-25,4.3,9,4.4
B016849,1dock-P-no-7,texaco-f-no-3,2027-02-20,2027-02-25,5.5,9.8,3.2
B016850,texaco-p-no-1,wharf-f-no-3,2027-02-20,2027-02-25,7.6,15.9,3
B016851,texaco-p-no-1,wharf-f-no-5,2027-02-20,2027-02-25,4.7,9.5,5.7
B016852,texaco-p-no-4,wharf-f-no-2,2027-02-20,2027-02-25,5.8,13,5.1
B016853,texaco-p-no-3,e4-f-no-1,2027-02-20,2027-02-27,7,10,3.1
B016854,1dock-P-no-1,1dock-f-no-1,2027-02-20,2027-02-28,4.9,11.5,9.7
B016855,texaco-p-no-7,e4-f-no-2,2027-02-20,2027-03-01,12.2,17.6,3.6
B016856,1dock-P-no-4,wharf-f-no-4,2027-02-20,2027-03-15,8.3,15.7,13.2
B016857,1dock-P-no-5,e4-f-no-4,2027-02-21,2027-02-21,6.7,18.9,5.8
B016858,1dock-P-no-2,2dock-f-no-2,2027-02-21,2027-02-22,3.6,10.2,4.4
B016859,texaco-p-no-2,texaco-f-no-1,2027-02-21,2027-02-22,5,9.6,3.1
B016860,1dock-P-no-1,e4-f-no-4,2027-02-21,2027-02-23,5.3,13.5,3
B016861,2dock-P-no-3,wharf-f-no-4,2027-02-21,2027-02-23,5.6,8.9,4.7
B016862,1dock-P-no-1,2dock-f-no-2,2027-02-21,2027-02-24,5.9,16.7,5.6
B016863,1dock-P-no-1,texaco-f-no-3,2027-02-21,2027-02-24,7.9,16.2,3.1
B016864,1dock-P-no-2,wharf-f-no-3,2027-02-21,2027-02-24,18,9,5.8
B016865,1dock-P-no-7,1dock-f-no-1,2027-02-21,2027-02-24,3.4,9,6.1
B016866,2dock-P-no-2,e4-f-no-2,2027-02-21,2027-02-24,7.7,15,5
B016867,1dock-P-no-2,wharf-f-no-1,2027-02-21,2027-02-25,15.3,18,3.8
B016868,2dock-P-no-2,wharf-f-no-5,2027-02-21,2027-02-25,11.7,16.8,3.7
B016869,texaco-p-no-1,texaco-f-no-1,2027-02-21,2027-02-25,6.3,11.8,4.8
B016870,e4-p-no-1,wharf-f-no-5,2027-02-21,2027-02-26,18.7,9.5,5.3
B016871,1dock-P-no-1,wharf-f-no-3,2027-02-21,2027-02-28,5.2,13.5,3.4
B016872,1dock-P-no-1,2dock-f-no-2,2027-02-22,2027-02-22,8,14,11.6
B016873,1dock-P-no-2,1dock-f-no-1,2027-02-22,2027-02-22,3.5,10.4,6.7
B016874,texaco-p-no-1,texaco-f-no-1,2027-02-22,2027-02-22,6.9,15.5,7.8
B016875,1dock-P-no-2,wharf-f-no-1,2027-02-22,2027-02-23,5.6,11.2,4.8
B016876,1dock-P-no-2,e4-f-no-5,2027-02-22,2027-02-23,8.2,16.4,4.3
B016877,1dock-P-no-3,2dock-f-no-2,2027-02-22,2027-02-23,6,13.4,10.6
B016878,1dock-P-no-4,2dock-f-no-1,2027-02-22,2027-02-23,7.1,9.6,14.7
B016879,1dock-P-no-7,wharf-f-no-2,2027-02-22,2027-02-23,82.1,16.1,8.5
B016880,1dock-P-no-7,1dock-f-no-1,2027-02-22,2027-02-23,4.5,10.8,4.1
B016881,2dock-P-no-1,wharf-f-no-5,2027-02-22,2027-02-23,15,16.8,10.7
B016882,e4-p-no-3,e4-f-no-2,2027-02-22,2027-02-23,15.2,20.6,5.1
B016883,texaco-p-no-1,e4-f-no-3,2027-02-22,2027-02-23,4.2,11.2,3.3
B016884,texaco-p-no-1,texaco-f-no-1,2027-02-22,2027-02-23,4.9,11.6,5
B016885,texaco-p-no-8,texaco-f-no-2,2027-02-22,2027-02-23,5.9,8.7,6.1
B016886,1dock-P-no-1,e4-f-no-5,2027-02-22,2027-02-24,6.4,12.9,6.5
B016887,1dock-P-no-2,2dock-f-no-2,2027-02-22,2027-02-24,5,10.4,7.2
B016888,1dock-P-no-2,texaco-f-no-3,2027-02-22,2027-02-25,6.1,12.7,10.5
B016889,1dock-P-no-2,1dock-f-no-1,2027-02-22,2027-02-25,7.5,16.3,5.1
B016890,1dock-P-no-2,2dock-f-no-2,2027-02-22,2027-02-25,6.8,14.9,7.6
B016891,1dock-P-no-2,wharf-f-no-1,2027-02-22,2027-02-25,13.7,18.1,16.2
B016892,2dock-P-no-1,texaco-f-no-2,2027-02-22,2027-02-25,4.9,9.4,5.8
B016893,2dock-P-no-2,wharf-f-no-1,2027-02-22,2027-02-25,3.9,9.1,5.7
B016894,e4-p-no-1,e4-f-no-2,2027-02-22,2027-02-25,60.5,14.7,4
B016895,1dock-P-no-1,wharf-f-no-4,2027-02-22,2027-02-26,6.1,18.7,3.1
B016896,1dock-P-no-2,1dock-f-no-1,2027-02-22,2027-02-26,6.4,11.7,4.4
B016897,e4-p-no-1,e4-f-no-4,2027-02-22,2027-02-26,4.4,10.5,4.2
B016898,e4-p-no-4,e4-f-no-1,2027-02-22,2027-02-26,8.3,12.5,8.5
B016899,e4-p-no-5,1dock-f-no-1,2027-02-22,2027-02-26,5.9,9,6.4
B016900,texaco-p-no-1,e4-f-no-4,2027-02-22,2027-02-26,15.7,9,10.6
B016901,1dock-P-no-2,wharf-f-no-4,2027-02-22,2027-02-27,70.1,15.6,9.5
B016902,1dock-P-no-2,wharf-f-no-1,2027-02-22,2027-02-27,20.8,9.7,11.4
B016903,2dock-P-no-1,e4-f-no-4,2027-02-22,2027-02-27,4,9.9,5.5
B016904,texaco-p-no-1,2dock-f-no-1,2027-02-22,2027-02-27,4.6,13.5,8.7
B016905,texaco-p-no-9,1dock-f-no-1,2027-02-22,2027-02-27,69.9,16.3,4.1
B016906,1dock-P-no-2,e4-f-no-3,2027-02-22,2027-02-28,2.4,8.8,3.7
B016907,2dock-P-no-1,wharf-f-no-2,2027-02-22,2027-02-28,4.6,10.5,4.7
B016908,texaco-p-no-1,e4-f-no-5,2027-02-22,2027-02-28,4.8,8.6,4.7
B016909,1dock-P-no-2,wharf-f-no-1,2027-02-22,2027-03-01,6.9,13.6,10.8
B016910,2dock-P-no-2,2dock-f-no-2,2027-02-22,2027-03-03,5.2,8.2,3.6
B016911,1dock-P-no-1,e4-f-no-1,2027-02-22,2027-03-06,8.3,10.5,7.9
B016912,2dock-P-no-2,2dock-f-no-1,2027-02-22,2027-03-07,5.4,9.1,3.1
B016913,e4-p-no-4,e4-f-no-5,2027-02-22,2027-03-07,17.4,9.2,5.2
B016914,1dock-P-no-2,wharf-f-no-1,2027-02-22,2027-03-08,4.8,10,6.2
B016915,1dock-P-no-2,wharf-f-no-3,2027-02-23,2027-02-23,3.3,11.4,4.3
B016916,1dock-P-no-2,wharf-f-no-1,2027-02-23,2027-02-23,2.4,8.6,9.2
B016917,1dock-P-no-4,e4-f-no-4,2027-02-23,2027-02-23,2,8.9,4.4
B016918,texaco-p-no-1,texaco-f-no-1,2027-02-23,2027-02-23,5.9,19.2,9.5
B016919,1dock-P-no-1,wharf-f-no-1,2027-02-23,2027-02-24,16.7,11.5,3.2
B016920,1dock-P-no-2,2dock-f-no-1,2027-02-23,2027-02-24,12.7,20.2,4.5
B016921,1dock-P-no-2,2dock-f-no-1,2027-02-23,2027-02-25,19.8,8.8,4
B016922,e4-p-no-6,1dock-f-no-1,2027-02-23,2027-02-25,6.5,7.8,5.1
B016923,texaco-p-no-1,2dock-f-no-2,2027-02-23,2027-02-25,4.5,10.5,4.3
B016924,1dock-P-no-2,2dock-f-no-1,2027-02-23,2027-02-26,7.7,13.8,9.4
B016925,1dock-P-no-2,2dock-f-no-1,2027-02-23,2027-02-26,7.6,16.3,6.2
B016926,texaco-p-no-1,texaco-f-no-1,2027-02-23,2027-02-26,5.8,12.8,13
B016927,texaco-p-no-2,texaco-f-no-1,2027-02-23,2027-02-26,7.7,16.8,5.5
B016928,1dock-P-no-1,1dock-f-no-1,2027-02-23,2027-02-27,7.3,15.2,3.9
B016929,1dock-P-no-1,wharf-f-no-4,2027-02-23,2027-02-27,68.6,15.6,9.6
B016930,1dock-P-no-2,1dock-f-no-1,2027-02-23,2027-02-27,6.2,18.4,9.2
B016931,1dock-P-no-2,wharf-f-no-2,2027-02-23,2027-02-27,3.4,11.1,3.1
B016932,1dock-P-no-2,2dock-f-no-2,2027-02-23,2027-02-27,4.6,11.7,7.2
B016933,1dock-P-no-7,wharf-f-no-2,2027-02-23,2027-02-27,21.5,10.5,3.7
B016934,2dock-P-no-1,wharf-f-no-4,2027-02-23,2027-02-27,3.9,9,8.1
B016935,2dock-P-no-2,e4-f-no-5,2027-02-23,2027-02-27,11.8,20.6,4.3
B016936,2dock-P-no-5,e4-f-no-4,2027-02-23,2027-02-27,6.3,8,11.9
B016937,e4-p-no-1,2dock-f-no-1,2027-02-23,2027-02-27,2.3,8.7,8.3
B016938,e4-p-no-2,e4-f-no-4,2027-02-23,2027-02-27,8.1,14,4.2
B016939,e4-p-no-2,e4-f-no-3,2027-02-23,2027-02-27,6.6,15.8,10.5
B016940,texaco-p-no-2,texaco-f-no-3,2027-02-23,2027-02-27,7,9.6,8.2
B016941,1dock-P-no-1,e4-f-no-3,2027-02-23,2027-02-28,7.2,17.3,3.9
B016942,1dock-P-no-2,wharf-f-no-3,2027-02-23,2027-02-28,6.9,8.1,9.4
B016943,1dock-P-no-2,2dock-f-no-2,2027-02-23,2027-02-28,3.8,8.8,5.8
B016944,1dock-P-no-2,texaco-f-no-3,2027-02-23,2027-02-28,6,12.4,6
B016945,1dock-P-no-7,wharf-f-no-2,2027-02-23,2027-02-28,5,10,3.2
B016946,2dock-P-no-2,wharf-f-no-5,2027-02-23,2027-02-28,6.4,9.6,10.6
B016947,e4-p-no-1,e4-f-no-2,2027-02-23,2027-02-28,66.8,18.2,5.1
B016948,1dock-P-no-2,1dock-f-no-1,2027-02-23,2027-03-01,4.4,8.5,9.6
B016949,e4-p-no-1,e4-f-no-2,2027-02-23,2027-03-04,6.6,16.3,4.9
B016950,e4-p-no-1,texaco-f-no-1,2027-02-23,2027-03-05,12.2,17,3.3
B016951,1dock-P-no-2,2dock-f-no-2,2027-02-23,2027-03-11,7.7,11.9,3.6
B016952,1dock-P-no-7,wharf-f-no-5,2027-02-24,2027-02-24,2,9.4,4.4
B016953,2dock-P-no-1,2dock-f-no-1,2027-02-24,2027-02-24,14.7,16.6,5
B016954,2dock-P-no-1,wharf-f-no-4,2027-02-24,2027-02-24,19,9,3.9
B016955,1dock-P-no-1,2dock-f-no-1,2027-02-24,2027-02-25,21.6,11.4,8.2
B016956,1dock-P-no-7,2dock-f-no-2,2027-02-24,2027-02-25,7.2,16.9,4.8
B016957,1dock-P-no-7,wharf-f-no-3,2027-02-24,2027-02-25,5.1,9.8,6.2
B016958,2dock-P-no-2,1dock-f-no-1,2027-02-24,2027-02-25,5.5,9.8,4
B016959,texaco-p-no-4,1dock-f-no-1,2027-02-24,2027-02-25,4.7,9,10.5
B016960,1dock-P-no-2,e4-f-no-3,2027-02-24,2027-02-26,8.2,11.1,11.3
B016961,e4-p-no-1,e4-f-no-2,2027-02-24,2027-02-26,6.8,16.7,4.8
B016962,texaco-p-no-4,texaco-f-no-3,2027-02-24,2027-02-26,5,8.5,5.3
B016963,1dock-P-no-1,e4-f-no-1,2027-02-24,2027-02-27,2.3,9.8,3.9
B016964,1dock-P-no-2,wharf-f-no-5,2027-02-24,2027-02-27,4.3,8.5,6.1
B016965,1dock-P-no-2,wharf-f-no-2,2027-02-24,2027-02-27,5.2,13.1,3.6
B016966,1dock-P-no-2,2dock-f-no-2,2027-02-24,2027-02-27,4.3,10.6,4.6
B016967,2dock-P-no-1,2dock-f-no-2,2027-02-24,2027-02-27,6.9,9,6.2
B016968,2dock-P-no-2,wharf-f-no-1,2027-02-24,2027-02-27,72.2,14.4,4.6
B016969,2dock-P-no-2,2dock-f-no-1,2027-02-24,2027-02-27,62.4,15.4,7.9
B016970,2dock-P-no-4,wharf-f-no-4,2027-02-24,2027-02-27,10.9,16.9,3.6
B016971,e4-p-no-1,wharf-f-no-1,2027-02-24,2027-02-27,71.8,17.3,10.9
B016972,texaco-p-no-1,texaco-f-no-1,2027-02-24,2027-02-27,4,9.8,3.3
B016973,1dock-P-no-1,wharf-f-no-3,2027-02-24,2027-02-28,19.3,9.7,3.9
B016974,1dock-P-no-1,2dock-f-no-1,2027-02-24,2027-02-28,7.3,11.5,16.8
B016975,1dock-P-no-1,wharf-f-no-5,2027-02-24,2027-02-28,5,8.4,4.1
B016976,1dock-P-no-2,e4-f-no-4,2027-02-24,2027-02-28,2,8.7,11.8
B016977,1dock-P-no-2,1dock-f-no-1,2027-02-24,2027-02-28,18.8,9.8,8.3
B016978,1dock-P-no-2,2dock-f-no-2,2027-02-24,2027-02-28,58.5,15.6,6.3
B016979,e4-p-no-1,wharf-f-no-3,2027-02-24,2027-02-28,7.9,15.9,6.2
B016980,1dock-P-no-1,wharf-f-no-2,2027-02-24,2027-03-01,2.4,9.1,4.2
B016981,2dock-P-no-3,wharf-f-no-3,2027-02-24,2027-03-01,11.4,18.8,7.1
B016982,2dock-P-no-2,texaco-f-no-1,2027-02-24,2027-03-02,6.4,13.5,3.6
B016983,1dock-P-no-2,wharf-f-no-3,2027-02-24,2027-03-03,4.7,13.5,6.2
B016984,2dock-P-no-2,wharf-f-no-1,2027-02-24,2027-03-05,2,9,5.9
B016985,texaco-p-no-6,texaco-f-no-2,2027-02-24,2027-03-06,7.1,18.5,6.8
B016986,1dock-P-no-2,e4-f-no-3,2027-02-24,2027-03-07,8.1,16.1,4.6
B016987,2dock-P-no-1,1dock-f-no-1,2027-02-24,2027-03-12,7.4,12.5,3.5
B016988,1dock-P-no-1,2dock-f-no-2,2027-02-24,2027-03-14,15.6,20.4,8.9
B016989,texaco-p-no-1,wharf-f-no-2,2027-02-24,2027-03-19,80.6,17.6,5.6
B016990,1dock-P-no-2,wharf-f-no-2,2027-02-25,2027-02-25,14.9,10.1,4.1
B016991,e4-p-no-1,e4-f-no-2,2027-02-25,2027-02-25,5.1,7.8,8.2
B016992,texaco-p-no-1,1dock-f-no-1,2027-02-25,2027-02-25,6.6,13.4,3.3
B016993,1dock-P-no-1,wharf-f-no-4,2027-02-25,2027-02-26,4.3,11.9,5.2
B016994,1dock-P-no-2,2dock-f-no-2,2027-02-25,2027-02-26,4.2,11.3,10.4
B016995,1dock-P-no-2,2dock-f-no-2,2027-02-25,2027-02-26,14,18.2,10.9
B016996,1dock-P-no-2,2dock-f-no-1,2027-02-25,2027-02-26,5.5,11.2,4.6
B016997,1dock-P-no-2,wharf-f-no-5,2027-02-25,2027-02-26,7.8,16.6,6.9
B016998,2dock-P-no-2,2dock-f-no-2,2027-02-25,2027-02-26,17.7,10.9,7.7
B016999,e4-p-no-1,e4-f-no-5,2027-02-25,2027-02-26,82.5,16.9,3.2
B017000,e4-p-no-5,e4-f-no-5,2027-02-25,2027-02-26,17,10.1,4.3
B017001,texaco-p-no-1,texaco-f-no-2,2027-02-25,2027-02-26,6.3,18.8,7.9
B017002,e4-p-no-1,e4-f-no-3,2027-02-25,2027-02-27,6.8,15.1,3.4
B017003,texaco-p-no-2,texaco-f-no-1,2027-02-25,2027-02-27,7,10.4,8.6
B017004,1dock-P-no-1,e4-f-no-4,2027-02-25,2027-02-28,83.5,15.6,7
B017005,1dock-P-no-2,2dock-f-no-1,2027-02-25,2027-02-28,5.1,8.3,3.5
B017006,2dock-P-no-1,texaco-f-no-1,2027-02-25,2027-02-28,8.1,15.9,5.8
B017007,2dock-P-no-2,e4-f-no-2,2027-02-25,2027-02-28,4.4,11.3,4.6
B017008,e4-p-no-1,wharf-f-no-5,2027-02-25,2027-02-28,6.7,10.6,4.5
B017009,texaco-p-no-5,texaco-f-no-3,2027-02-25,2027-02-28,7.4,11.6,5.9
B017010,1dock-P-no-2,wharf-f-no-5,2027-02-25,2027-03-01,7,17.2,5.5
B017011,1dock-P-no-2,e4-f-no-1,2027-02-25,2027-03-01,7.2,19,3.5
B017012,1dock-P-no-2,2dock-f-no-1,2027-02-25,2027-03-01,16.5,10.4,3.3
B017013,1dock-P-no-2,wharf-f-no-1,2027-02-25,2027-03-01,4.6,9.3,5.7
B017014,1dock-P-no-4,2dock-f-no-1,2027-02-25,2027-03-01,14,19.4,3.2
B017015,2dock-P-no-1,e4-f-no-3,2027-02-25,2027-03-01,6.5,13.7,6.2
B017016,2dock-P-no-1,wharf-f-no-5,2027-02-25,2027-03-01,4,10.6,4.1
B017017,2dock-P-no-2,e4-f-no-1,2027-02-25,2027-03-01,7,17.6,6.1
B017018,2dock-P-no-2,wharf-f-no-3,2027-02-25,2027-03-01,4.1,8.3,5.9
B017019,2dock-P-no-2,2dock-f-no-1,2027-02-25,2027-03-01,20.3,8.8,16.1
B017020,2dock-P-no-3,2dock-f-no-2,2027-02-25,2027-03-01,8.2,13.4,5.9
B017021,e4-p-no-5,e4-f-no-3,2027-02-25,2027-03-01,8.4,17.1,3.3
B017022,e4-p-no-6,e4-f-no-3,2027-02-25,2027-03-01,4.3,8.9,13.1
B017023,1dock-P-no-1,e4-f-no-4,2027-02-25,2027-03-02,70.8,15,4.4
B017024,e4-p-no-4,e4-f-no-1,2027-02-25,2027-03-02,2,8.4,3.2
B017025,texaco-p-no-1,wharf-f-no-2,2027-02-25,2027-03-02,11.6,17.6,15.2
B017026,texaco-p-no-1,texaco-f-no-3,2027-02-25,2027-03-03,14.9,16.5,12.5
B017027,2dock-P-no-2,texaco-f-no-1,2027-02-25,2027-03-04,14.3,17.8,3.6
B017028,e4-p-no-1,wharf-f-no-5,2027-02-25,2027-03-05,4.4,10.5,5.8
B017029,1dock-P-no-3,wharf-f-no-5,2027-02-26,2027-02-26,5.1,13.4,9.2
B017030,1dock-P-no-7,texaco-f-no-3,2027-02-26,2027-02-26,5.8,15,5.6
B017031,1dock-P-no-2,wharf-f-no-2,2027-02-26,2027-02-27,4.4,8.5,6
B017032,2dock-P-no-1,wharf-f-no-2,2027-02-26,2027-02-27,13.9,18.3,16.5
B017033,2dock-P-no-2,texaco-f-no-3,2027-02-26,2027-02-27,3.6,10.4,4.1
B017034,2dock-P-no-2,wharf-f-no-1,2027-02-26,2027-02-27,60.3,17.6,15.8
B017035,2dock-P-no-2,texaco-f-no-3,2027-02-26,2027-02-27,4.3,13.2,3.9
B017036,e4-p-no-3,texaco-f-no-3,2027-02-26,2027-02-27,82.6,17.6,6
B017037,e4-p-no-8,2dock-f-no-2,2027-02-26,2027-02-27,4.6,10.9,3.4
B017038,texaco-p-no-1,e4-f-no-5,2027-02-26,2027-02-27,5.4,8.8,3.6
B017039,texaco-p-no-7,texaco-f-no-1,2027-02-26,2027-02-27,4.4,13.8,5.8
B017040,1dock-P-no-2,2dock-f-no-1,2027-02-26,2027-02-28,6.1,19.5,4
B017041,1dock-P-no-2,wharf-f-no-4,2027-02-26,2027-02-28,6.1,13.5,6.1
B017042,1dock-P-no-7,2dock-f-no-1,2027-02-26,2027-02-28,5.3,13.1,4.2
B017043,1dock-P-no-7,wharf-f-no-3,2027-02-26,2027-02-28,5.3,10,5.3
B017044,2dock-P-no-2,e4-f-no-5,2027-02-26,2027-02-28,6.3,11.4,4.4
B017045,e4-p-no-6,e4-f-no-5,2027-02-26,2027-02-28,5.8,13,5.5
B017046,1dock-P-no-1,wharf-f-no-3,2027-02-26,2027-03-01,5.8,16.5,4.8
B017047,1dock-P-no-1,texaco-f-no-2,2027-02-26,2027-03-01,7.8,14.7,4.7
B017048,1dock-P-no-2,texaco-f-no-1,2027-02-26,2027-03-01,11,18.2,6.1
B017049,1dock-P-no-2,wharf-f-no-2,2027-02-26,2027-03-01,6.1,13,7.9
B017050,1dock-P-no-2,wharf-f-no-5,2027-02-26,2027-03-01,4.6,11,9.8
B017051,2dock-P-no-1,wharf-f-no-3,2027-02-26,2027-03-01,4.2,9.4,4.8
B017052,2dock-P-no-2,texaco-f-no-2,2027-02-26,2027-03-01,5.7,11.8,6.2
